AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190614_133000.WAV,GRABADOR-SDZG-AM-17,20190614_133000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 13:30,60.00046875,nan,Recorded at 13:30:00 14/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:55:20-08:00,WAV,WAV,audio/x-wav,13
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190629_140000.WAV,GRABADOR-SDZG-AM-17,20190629_140000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 14:00,60.00046875,nan,Recorded at 14:00:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 17:01:43-08:00,WAV,WAV,audio/x-wav,14
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190630_155000.WAV,GRABADOR-SDZG-AM-17,20190630_155000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 15:50,60.00046875,nan,Recorded at 15:50:00 30/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 17:12:10-08:00,WAV,WAV,audio/x-wav,15
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190623_162000.WAV,GRABADOR-SDZG-AM-17,20190623_162000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 16:20,60.00046875,nan,Recorded at 16:20:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:48:26-08:00,WAV,WAV,audio/x-wav,16
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190630_172000.WAV,GRABADOR-SDZG-AM-17,20190630_172000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 17:20,60.00046875,nan,Recorded at 17:20:00 30/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 17:12:47-08:00,WAV,WAV,audio/x-wav,17
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190628_182000.WAV,GRABADOR-SDZG-AM-17,20190628_182000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 18:20,60.00046875,nan,Recorded at 18:20:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.7V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:51:32-08:00,WAV,WAV,audio/x-wav,18
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190614_191000.WAV,GRABADOR-SDZG-AM-17,20190614_191000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 19:10,60.00046875,nan,Recorded at 19:10:00 14/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:58:16-08:00,WAV,WAV,audio/x-wav,19
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190624_201000.WAV,GRABADOR-SDZG-AM-17,20190624_201000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 20:10,60.00046875,nan,Recorded at 20:10:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:02:50-08:00,WAV,WAV,audio/x-wav,20
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190615_212000.WAV,GRABADOR-SDZG-AM-17,20190615_212000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 21:20,60.00046875,nan,Recorded at 21:20:00 15/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:11:46-08:00,WAV,WAV,audio/x-wav,21
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190626_223000.WAV,GRABADOR-SDZG-AM-17,20190626_223000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 22:30,60.00046875,nan,Recorded at 22:30:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:28:54-08:00,WAV,WAV,audio/x-wav,22
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190628_235000.WAV,GRABADOR-SDZG-AM-17,20190628_235000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 23:50,60.00046875,nan,Recorded at 23:50:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.7V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:54:23-08:00,WAV,WAV,audio/x-wav,23
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190624_001000.WAV,GRABADOR-SDZG-AM-2,20190624_001000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 00:10,60.00046875,nan,Recorded at 00:10:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:21:17-08:00,WAV,WAV,audio/x-wav,00
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190703_013000.WAV,GRABADOR-SDZG-AM-2,20190703_013000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 01:30,60.00046875,nan,Recorded at 01:30:00 03/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.7V.,AudioMoth 248C7D075B2BF148,2019:12:08 08:14:01-08:00,WAV,WAV,audio/x-wav,01
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190621_024000.WAV,GRABADOR-SDZG-AM-2,20190621_024000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 02:40,60.00046875,nan,Recorded at 02:40:00 21/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:45:15-08:00,WAV,WAV,audio/x-wav,02
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190616_031000.WAV,GRABADOR-SDZG-AM-2,20190616_031000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 03:10,60.00046875,nan,Recorded at 03:10:00 16/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.6V.,AudioMoth 248C7D075B2BF148,2019:12:08 04:43:30-08:00,WAV,WAV,audio/x-wav,03
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190623_045000.WAV,GRABADOR-SDZG-AM-2,20190623_045000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 04:50,60.00046875,nan,Recorded at 04:50:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:11:15-08:00,WAV,WAV,audio/x-wav,04
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190616_054000.WAV,GRABADOR-SDZG-AM-2,20190616_054000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 05:40,60.00046875,nan,Recorded at 05:40:00 16/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.6V.,AudioMoth 248C7D075B2BF148,2019:12:08 04:44:47-08:00,WAV,WAV,audio/x-wav,05
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190628_064000.WAV,GRABADOR-SDZG-AM-2,20190628_064000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 06:40,60.00046875,nan,Recorded at 06:40:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:14:26-08:00,WAV,WAV,audio/x-wav,06
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190616_074000.WAV,GRABADOR-SDZG-AM-2,20190616_074000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 07:40,60.00046875,nan,Recorded at 07:40:00 16/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.6V.,AudioMoth 248C7D075B2BF148,2019:12:08 04:45:49-08:00,WAV,WAV,audio/x-wav,07
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190704_080000.WAV,GRABADOR-SDZG-AM-2,20190704_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 08:00,60.00046875,nan,Recorded at 08:00:00 04/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF148,2019:12:08 08:28:38-08:00,WAV,WAV,audio/x-wav,08
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190619_094000.WAV,GRABADOR-SDZG-AM-2,20190619_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 09:40,60.00046875,nan,Recorded at 09:40:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:24:01-08:00,WAV,WAV,audio/x-wav,09
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190622_101000.WAV,GRABADOR-SDZG-AM-2,20190622_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 10:10,60.00046875,nan,Recorded at 10:10:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:01:35-08:00,WAV,WAV,audio/x-wav,10
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190701_114000.WAV,GRABADOR-SDZG-AM-2,20190701_114000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 11:40,60.00046875,nan,Recorded at 11:40:00 01/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:54:22-08:00,WAV,WAV,audio/x-wav,11
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190624_120000.WAV,GRABADOR-SDZG-AM-2,20190624_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 12:00,60.00046875,nan,Recorded at 12:00:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:27:25-08:00,WAV,WAV,audio/x-wav,12
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190625_134000.WAV,GRABADOR-SDZG-AM-2,20190625_134000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 13:40,60.00046875,nan,Recorded at 13:40:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:40:43-08:00,WAV,WAV,audio/x-wav,13
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190619_143000.WAV,GRABADOR-SDZG-AM-2,20190619_143000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 14:30,60.00046875,nan,Recorded at 14:30:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:26:31-08:00,WAV,WAV,audio/x-wav,14
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190703_150000.WAV,GRABADOR-SDZG-AM-2,20190703_150000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 15:00,60.00046875,nan,Recorded at 15:00:00 03/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF148,2019:12:08 08:21:00-08:00,WAV,WAV,audio/x-wav,15
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190622_164000.WAV,GRABADOR-SDZG-AM-2,20190622_164000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 16:40,60.00046875,nan,Recorded at 16:40:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:04:57-08:00,WAV,WAV,audio/x-wav,16
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190624_175000.WAV,GRABADOR-SDZG-AM-2,20190624_175000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 17:50,60.00046875,nan,Recorded at 17:50:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:30:26-08:00,WAV,WAV,audio/x-wav,17
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190618_184000.WAV,GRABADOR-SDZG-AM-2,20190618_184000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 18:40,60.00046875,nan,Recorded at 18:40:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:16:20-08:00,WAV,WAV,audio/x-wav,18
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190626_191000.WAV,GRABADOR-SDZG-AM-2,20190626_191000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 19:10,60.00046875,nan,Recorded at 19:10:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:56:01-08:00,WAV,WAV,audio/x-wav,19
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190702_202000.WAV,GRABADOR-SDZG-AM-2,20190702_202000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 20:20,60.00046875,nan,Recorded at 20:20:00 02/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF148,2019:12:08 08:11:20-08:00,WAV,WAV,audio/x-wav,20
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190702_211000.WAV,GRABADOR-SDZG-AM-2,20190702_211000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 21:10,60.00046875,nan,Recorded at 21:10:00 02/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF148,2019:12:08 08:11:46-08:00,WAV,WAV,audio/x-wav,21
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190616_225000.WAV,GRABADOR-SDZG-AM-2,20190616_225000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 22:50,60.00046875,nan,Recorded at 22:50:00 16/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.5V.,AudioMoth 248C7D075B2BF148,2019:12:08 04:53:39-08:00,WAV,WAV,audio/x-wav,22
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190616_230000.WAV,GRABADOR-SDZG-AM-2,20190616_230000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 23:00,60.00046875,nan,Recorded at 23:00:00 16/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.5V.,AudioMoth 248C7D075B2BF148,2019:12:08 04:53:45-08:00,WAV,WAV,audio/x-wav,23
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190622_002000.WAV,GRABADOR-SDZG-AM-22,20190622_002000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 00:20,60.00046875,nan,Recorded at 00:20:00 22/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.6V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:03:33-08:00,WAV,WAV,audio/x-wav,00
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190702_015000.WAV,GRABADOR-SDZG-AM-22,20190702_015000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 01:50,60.00046875,nan,Recorded at 01:50:00 02/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446DA,2019:12:10 21:08:36-08:00,WAV,WAV,audio/x-wav,01
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190623_025000.WAV,GRABADOR-SDZG-AM-22,20190623_025000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 02:50,60.00046875,nan,Recorded at 02:50:00 23/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.5V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:17:14-08:00,WAV,WAV,audio/x-wav,02
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190707_032000.WAV,GRABADOR-SDZG-AM-22,20190707_032000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,07.07.2019 03:20,60.00046875,nan,Recorded at 03:20:00 07/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.0V.,AudioMoth 247AA5015BA446DA,2019:12:10 22:11:40-08:00,WAV,WAV,audio/x-wav,03
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190704_040000.WAV,GRABADOR-SDZG-AM-22,20190704_040000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 04:00,60.00046875,nan,Recorded at 04:00:00 04/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446DA,2019:12:10 21:34:38-08:00,WAV,WAV,audio/x-wav,04
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190702_051000.WAV,GRABADOR-SDZG-AM-22,20190702_051000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 05:10,60.00046875,nan,Recorded at 05:10:00 02/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446DA,2019:12:10 21:10:20-08:00,WAV,WAV,audio/x-wav,05
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190625_063000.WAV,GRABADOR-SDZG-AM-22,20190625_063000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 06:30,60.00046875,nan,Recorded at 06:30:00 25/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.4V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:43:56-08:00,WAV,WAV,audio/x-wav,06
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190622_072000.WAV,GRABADOR-SDZG-AM-22,20190622_072000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 07:20,60.00046875,nan,Recorded at 07:20:00 22/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.6V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:07:10-08:00,WAV,WAV,audio/x-wav,07
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190630_083000.WAV,GRABADOR-SDZG-AM-22,20190630_083000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 08:30,60.00046875,nan,Recorded at 08:30:00 30/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.2V.,AudioMoth 247AA5015BA446DA,2019:12:10 20:47:10-08:00,WAV,WAV,audio/x-wav,08
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190629_094000.WAV,GRABADOR-SDZG-AM-22,20190629_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 09:40,60.00046875,nan,Recorded at 09:40:00 29/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.2V.,AudioMoth 247AA5015BA446DA,2019:12:10 20:35:20-08:00,WAV,WAV,audio/x-wav,09
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190629_100000.WAV,GRABADOR-SDZG-AM-22,20190629_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 10:00,60.00046875,nan,Recorded at 10:00:00 29/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.2V.,AudioMoth 247AA5015BA446DA,2019:12:10 20:35:30-08:00,WAV,WAV,audio/x-wav,10
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190703_113000.WAV,GRABADOR-SDZG-AM-22,20190703_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 11:30,60.00046875,nan,Recorded at 11:30:00 03/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446DA,2019:12:10 21:26:05-08:00,WAV,WAV,audio/x-wav,11
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190705_121000.WAV,GRABADOR-SDZG-AM-22,20190705_121000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 12:10,60.00046875,nan,Recorded at 12:10:00 05/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.0V.,AudioMoth 247AA5015BA446DA,2019:12:10 21:51:20-08:00,WAV,WAV,audio/x-wav,12
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190625_133000.WAV,GRABADOR-SDZG-AM-22,20190625_133000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 13:30,60.00046875,nan,Recorded at 13:30:00 25/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.3V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:47:33-08:00,WAV,WAV,audio/x-wav,13
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190711_144000.WAV,GRABADOR-SDZG-AM-22,20190711_144000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.07.2019 14:40,60.00046875,nan,Recorded at 14:40:00 11/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 3.8V.,AudioMoth 247AA5015BA446DA,2019:12:10 23:07:26-08:00,WAV,WAV,audio/x-wav,14
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190626_152000.WAV,GRABADOR-SDZG-AM-22,20190626_152000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 15:20,60.00046875,nan,Recorded at 15:20:00 26/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.3V.,AudioMoth 247AA5015BA446DA,2019:12:10 20:00:58-08:00,WAV,WAV,audio/x-wav,15
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190703_165000.WAV,GRABADOR-SDZG-AM-22,20190703_165000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 16:50,60.00046875,nan,Recorded at 16:50:00 03/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446DA,2019:12:10 21:28:51-08:00,WAV,WAV,audio/x-wav,16
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190704_172000.WAV,GRABADOR-SDZG-AM-22,20190704_172000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 17:20,60.00046875,nan,Recorded at 17:20:00 04/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446DA,2019:12:10 21:41:34-08:00,WAV,WAV,audio/x-wav,17
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190622_185000.WAV,GRABADOR-SDZG-AM-22,20190622_185000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 18:50,60.00046875,nan,Recorded at 18:50:00 22/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.5V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:13:06-08:00,WAV,WAV,audio/x-wav,18
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190706_190000.WAV,GRABADOR-SDZG-AM-22,20190706_190000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,06.07.2019 19:00,60.00046875,nan,Recorded at 19:00:00 06/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.0V.,AudioMoth 247AA5015BA446DA,2019:12:10 22:07:20-08:00,WAV,WAV,audio/x-wav,19
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190626_200000.WAV,GRABADOR-SDZG-AM-22,20190626_200000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 20:00,60.00046875,nan,Recorded at 20:00:00 26/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.3V.,AudioMoth 247AA5015BA446DA,2019:12:10 20:03:23-08:00,WAV,WAV,audio/x-wav,20
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190708_215000.WAV,GRABADOR-SDZG-AM-22,20190708_215000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,08.07.2019 21:50,60.00046875,nan,Recorded at 21:50:00 08/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.0V.,AudioMoth 247AA5015BA446DA,2019:12:10 22:33:46-08:00,WAV,WAV,audio/x-wav,21
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190629_223000.WAV,GRABADOR-SDZG-AM-22,20190629_223000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 22:30,60.00046875,nan,Recorded at 22:30:00 29/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.2V.,AudioMoth 247AA5015BA446DA,2019:12:10 20:41:59-08:00,WAV,WAV,audio/x-wav,22
AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190624_234000.WAV,GRABADOR-SDZG-AM-22,20190624_234000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 23:40,60.00046875,nan,Recorded at 23:40:00 24/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.4V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:40:24-08:00,WAV,WAV,audio/x-wav,23
